PG2,PG3,PG4,PG5,PG6,PG7,PG8,PG9,PG10
1.258967839989563,-0.6878946744157916,-1.0554725951424153,0.7215456981910268,-0.37593486186919456,-1.0393956840244734,1.453396000915409,1.6721728541865268,0.337635548704624
-1.531116021568839,-1.552455510874889,0.16987773751473198,0.05930254229757499,1.2647513291836938,0.4561233687757128,1.505280521930003,1.3584885542374268,-2.582393133240067
-1.1012980327433946,-0.21269174968714605,-0.06889121575320589,0.9534659158556577,0.6270492731444184,0.183924678688442,-0.3431513222376984,0.6738231813441724,-0.4659429107775109
0.6661520946248474,-0.5256137843449955,0.7014267990167384,0.030471710562121,-0.43988912930423657,0.6257904661409667,0.09957643767109642,-1.2352987730863505,-0.11141904859855992
-2.058079689768198,-1.3043476841194865,-1.3769685653387707,-1.9561997442866932,-1.2506962535495503,-0.7387761110745736,0.7401560410228806,1.0034321561125816,1.512576950849148
-1.5280864208508005,-1.3483205337018564,0.755874120564127,0.3726907435353769,-0.7918014367236417,-1.1732807405393635,-0.2036302414559954,-0.7280277519525434,0.6068029073037978
0.962310036454968,2.8633416487585177,-0.25119975751382373,-0.3626889134837404,-1.1148503160186427,-0.8228955644300857,-0.5446391720006482,-1.677969671323195,1.3010067274561885
-0.37174828361658024,-0.16290408903981826,-1.0256526440590559,-1.4327083013046134,1.1405326849905173,0.4915240438991156,0.7054013394124498,-0.8451980141987094,-0.23488400137441737
0.8274737844012229,1.4057172692360116,-0.6572592819639314,-1.578827562282607,-1.3677474328591734,-1.5183800365194262,-0.6532261643371071,-0.2272954115200742,1.00649628964007
-0.9214857005780992,0.9987044465136776,0.07694255003205396,0.8677544985990525,0.3385461807199586,1.0921502191649157,0.5854875975934402,1.1586148226593174,-1.1860206127569006
-0.2315174374592252,-0.2691647067563152,1.5964992423422688,1.1298462095888056,1.1494114399872652,1.103649761217721,-1.7421280959581733,0.291688832972924,-1.0622491427169607
0.3856305842687188,-1.0680971813755047,0.7581141314728849,0.8029725314520326,0.8859246755542248,0.7170305117895864,-3.1402136518572696,2.024968291005968,-0.5449201274615318
0.9414228909299023,-0.47203651416328285,-0.48505553206436064,-1.1650022224806018,-1.7588460624571909,-1.3541166715443904,-0.08410550062668207,2.033788760505911,0.015872848569362507
-0.2573649593429381,-0.9995559125104594,0.24987750076471105,1.1377710795477762,1.53864586393119,-0.5455091533267483,-0.8657103726518287,0.07844910395992334,-1.7372216392770654
-0.03194561107318045,-0.789599425923251,-0.26155943679238663,-0.5298901682621543,-0.4665197013673048,-0.039268416756983546,1.2946685955230082,1.190444499961261,-1.1681560947792904
0.9347616595696073,1.0828337426572736,1.3274750263136197,0.6417601705154667,-0.11099819859936684,1.6023081414656244,-0.1618784143523613,0.12169864986500266,-1.674150804696754
-0.2455544888378166,-0.10689687262598316,0.6575227259042159,0.7066088982708865,0.2749470606363403,1.020638088030844,-1.2657043895153297,-0.678659264027198,-1.2810061294780855
-1.43886641444241,0.9055369804607596,-0.38047981840924366,-0.7048018387054049,-0.7436123611751695,0.48967886585289844,-0.640923988034702,-0.8455502478100811,-0.14409068489510035
-1.162120689263812,-1.0028058339725325,-0.691986480295695,1.3834336161480878,1.7480961753654096,-0.1857159915324173,-0.8754293456299447,0.6152779785724369,0.3325593949193983
-0.19793289823430915,-1.184507308388251,-1.4857803876476892,-0.6338541141120488,0.7832278826408209,1.2502560977467478,0.46603753932348446,0.8520606945983966,-0.8086025763727666
-1.0645515869569209,-0.5395598895680187,-0.9937635930522163,-0.7647573380406442,-0.574196247845924,-0.13810322630457433,1.9993307681764865,-0.835345817382219,1.0980765077624053
-0.11839023280896344,0.07258616387525342,-1.2101020336064159,-0.3096153343282269,-0.29169379954270686,-0.8457191067791598,0.22421809937140916,0.2876726297510997,0.48677091277235046
-0.7781974429124456,0.4132968567986994,-0.43007367052498,0.2766588906548647,2.1199641360946413,0.6788315919609462,-0.6958940811779935,0.42255098925027545,-0.5362560892963595
1.1588993018152962,-0.4660939096098082,-0.288686527831224,-0.3730557544253302,0.3752896317441499,0.4754299612812461,1.9541170211070673,-0.017756867915052797,-0.3594735620567479
-0.7308118413552943,-1.6191459272083548,-1.1604231413408044,-1.4437680638824621,-0.2949394529622053,-1.2697858097361068,0.8578622487780174,-0.6889883804808269,1.2238079977851177
0.7769037062619712,1.2223069917791098,-0.9777308591554079,0.06440583518174585,1.5461211903701337,0.43492531076294766,-2.024316983295068,1.065006645905824,0.42605959591619125
-1.5506959605047939,-2.266329477863429,-3.0043021094492603,0.24541455142580795,0.13521034523016578,0.32900831497426153,-0.01699234671737193,-0.9019386073090753,1.8265623447296597
-2.3927109490731033,-0.6321991377129821,-0.8816638727700371,-0.20067246636775876,2.335322653600877,0.5508786835941719,1.6339059320821188,-2.337964932541994,0.49160147198470905
-1.9619859483610373,-1.5600474622581777,0.686116685676066,1.31126991448306,2.0217850815870024,-0.2488420864353002,-0.4454862164942939,0.37866773487693994,-0.17126520464186606
