VM1,VM2,VM3,VM4,VM5,VM6,VM7,VM8,VM9,VM10
-0.7660101477762827,0.4611811318570376,0.5312939247885636,-0.9691569655348469,-1.9447515814095437,-1.3918639964333914,0.1940295338899801,0.09628334941815155,-1.344287488889885,0.31146304604968533
-1.6181851327634365,0.8488120078758795,0.5961505445219735,0.11695536773177574,2.0020217649287013,-0.00521186544442036,0.2568995751541332,-2.180417129260804,0.8815498044616127,1.5917989923635054
-0.625183171711679,1.5100185719315509,1.9647465709481957,0.07349940899326106,1.1615519857744194,-2.610594068759586,-1.5633481016926127,-0.11407487515071398,2.1711550487526794,0.48013723673611364
0.3645771236516051,0.7422370006717255,-0.25392295301644646,0.4872035943843788,0.8719684341361054,-0.5262115079790973,0.5433301026002649,1.0032333353087024,-0.7878668559853634,0.3223624673059019
-1.0720031419515996,-1.4789462112561622,1.176228274121298,0.22245645553578278,-0.5164804106893643,-1.0170236396080277,0.45585758418010836,0.04697190019718107,-0.7735436216265248,-0.39401672079871
1.64273026009382,-0.8151616694939912,-2.320741904254293,1.5672801909440406,1.1444735221122209,0.4787464731714442,0.24936150412360722,0.24700467484170704,0.6015875704932485,0.11884010797695098
0.44569903749562995,-0.6528355016666634,-1.551596157197562,1.2586115605265071,1.8399782819977253,0.27428959031850136,-0.4035391796415316,-0.627529534373337,-0.9761663492189077,0.8399188950139364
1.0063030546162135,0.6636904226781138,-1.6748966956316589,2.017885950381005,-0.33282627575806045,-0.6989875165441122,-1.616292429545483,-0.03362447139752742,1.048683367245799,2.36522258804015
2.1487468260294973,0.17431276972954046,-1.6764301067557625,-0.39226197958075437,0.39530874420418227,1.0773417542782067,1.4195349506333643,1.0797343245675102,0.5373166421148811,0.363297237033955
0.5325184454703762,2.0076280876325394,1.3817461431703726,1.1286471480639444,0.2326990409787331,-0.21669464987855605,-0.19988684221949904,0.5587145765505568,0.8981837936534374,-0.0307125990773291
0.6010265708437821,0.3924840916631812,0.24369336433122574,-0.934507520566903,2.109380935758946,0.001178823210078522,-0.36796756004948367,1.2922004444964625,0.49347048720119335,-0.1534546611875722
0.052802219651330036,0.42466983806448305,0.6929266910653656,1.0587140396864099,2.101161656279581,-0.975514405345886,0.4973497675726067,2.780906484568185,-2.020459159904232,-1.235730631197318
0.33356339270069607,-0.8993273841538685,0.04957448303658156,-0.029010379941293882,-0.4354212903033759,-0.7002904290576156,0.3765617315354629,1.408755184726959,1.5217732364049115,-1.7219115246774277
1.0134198703246937,-1.1640378902967763,-2.0465730193792617,1.0012402311490782,1.041296094461477,-0.2578212098836062,1.8486678970149995,0.5184626129437768,-0.8486431003098847,1.1522034039651867
-0.562076329473271,-0.7364033583065382,-0.032322144396899864,-0.3719685669575437,-1.2234244594629238,-0.21649239696448122,0.5360971255752468,0.711394651583689,0.5613638693620779,1.0182654211436084
-1.3025900350094881,-1.1403263833060506,-0.5095417561693059,-0.4971827215986508,0.8030959757072909,1.0366203638423737,0.38039292488236726,-0.2531877752605315,0.2656922926976931,-0.6822354936512396
1.3937034924570268,1.1805141709179379,-0.7283600111133308,-0.26083033092412233,0.1630060604327726,0.15333568940285666,0.5925546691462991,2.269343548854151,-1.9244577942570018,-0.35799064827832483
1.943173632406642,-0.12063770645372705,-0.7309044088645235,2.8481086950476158,-0.011602348145559042,-0.06384391992264012,-1.3929913733197865,1.4088454541190176,1.2676966772475562,0.14242609903466952
-0.4520781262328737,-0.1693799865934116,1.7444132595265716,-0.9240909241649204,0.18953477585447404,-0.47216229146092265,0.6566328954067189,-0.22788075653079537,-1.7954546432501293,-1.3784123368193095
-1.1714322055170385,-1.269093511044585,-1.2439640523471371,-0.6826703907801706,1.361352511690133,0.6610337547575585,0.46814604451154074,-0.6832573403894657,0.818193335739007,1.275919346412595
-1.6805566911030272,0.2784757289882312,0.23768111448380017,-1.0860128789491608,-0.19294283783709218,0.8455606452351362,0.795170905445429,-1.4472534150680443,-1.3180334633018198,0.44728271269703107
-0.49889564665000796,-0.8212360412075552,-0.4509479266353798,-0.2640710728952546,-2.4090758776385175,-0.17663524287898158,-0.7708313965928041,-0.18630439773868684,0.10398753906909108,-0.4113322014327407
0.47601752962335375,-0.14975814720442793,0.8338628696477619,-0.6032062092967699,-1.1904122746226788,0.7148928544563803,1.7829315503138277,0.49489787219062736,-0.8439506126685647,-0.21118968310816427
-1.8887918693234018,-0.7088497814012907,0.8545954091777187,-1.8109985518178053,-0.600088667577959,0.37093013057332264,0.7267772834598332,-0.6185724743576972,-0.27581053836142255,-0.775474920244241
0.2758019071558142,-1.7799620624821562,-2.3298539030167933,1.5685955061183414,-1.5353264592714215,-0.5455359035888996,-0.4738569572215722,-1.4040032750995743,0.38485358216993854,1.1487822686867617
1.2091136257049346,-0.7456362792097809,0.5065078030468132,0.8660416181178711,0.45551821303262674,-0.5724629896019167,-1.524549463426217,1.4458246994264063,1.0806078658928677,-1.410832432712268
0.15011685002246894,-0.8456114679138486,-0.5927450663537003,-1.1852543633863326,0.5399355234796931,-1.0754234878135402,-0.8140277609858297,0.20477454093418052,-0.923677138582216,-0.3865136840283938
-2.0035307808955185,1.1560126554055898,1.4959588026192707,-2.203779753159039,-0.23797941676494463,0.5247724103474514,0.1538089081281101,-1.9023971717984427,-0.5971506751730784,0.058350893359520324
-0.3450744214876841,2.1123031322061405,1.8937524924672267,-1.7145015828562744,-1.073219933492319,-0.42182849266496614,0.5615872372708689,-0.2743437731351454,0.14955982377944463,0.05286721302887704
0.07069385393115757,-0.7422690047499861,-0.12360489410799871,0.311636467390953,-0.9037422926732401,-0.9793424082578912,2.059533212794574,-1.0150893143130353,-0.3125631414660051,0.056988341904030564
-0.9145893169354574,-0.8360631877817462,-0.42056578980773307,-0.7177091640159213,-0.9182869549333118,1.0599381974878468,0.8298537021316202,-1.5051833915712878,1.18555751646527,0.9649449601785207
0.3549030103555218,0.3578922889283845,-1.0415586044088916,0.27728139578087535,-0.8322089796576617,-0.8605491860661236,-0.8269874558510006,-1.1080663369602373,2.1640445343891828,0.3730378843615839
2.221873309294064,-0.01838109108367124,-0.9570834750304106,0.5859575607806631,-0.6449123236163226,1.2804816748226118,0.5995260757258338,0.42121668105707083,-0.44191527896088906,-0.6458051293509052
-1.5062288476615047,-0.4988454889424378,-0.36098256300685616,-0.09469370200420807,0.8400853718087075,-0.7144156663315239,-1.490787220380006,-1.3981156559751777,0.6425260295920501,0.4184780871390598
-1.9037196651622126,0.43100311044411793,0.7942584516986557,-0.510168046309715,-0.04699820449063952,-0.08014856871263853,-0.026378343017729462,-2.048154126806588,-0.2236593635810954,-0.030120628025816405
-0.5799111232406556,-0.23375358485930256,0.6636712938497036,-0.7001660646762505,-1.5190569398445124,-1.408647052343819,-1.140408862754169,0.18910697200320015,-0.8623757370938426,-0.36520460956435175
-2.1209171354826335,-1.5728816583217717,0.5131145870018171,-1.677196371353356,0.5089971186539576,-1.289546344258668,-1.0327057784925695,-1.1381413552355235,-0.7346723472868129,0.46887658357619105
0.22149144659222272,0.37217335660241685,0.9851950034184468,1.7157781124656721,0.7536036441777278,1.5288965870705653,-0.12693027103190885,-0.3206169104291633,0.09482375020993404,-1.8300663833358808
-0.03799905847854706,0.22597149760384783,1.0166188862654708,0.1465183636169822,0.9858038595665619,-0.4096549083198905,0.7049113005789392,-0.3133759376786377,0.3499699999343412,0.6919149977062967
-0.044345957994865015,-0.9933742530053553,-0.8365275930299844,-0.5625314008162315,0.4330333917476938,1.0553808779972234,-0.08389824107107588,-0.23318342197016542,0.07662269360414803,-0.6396143843410318
0.8877280203091479,-0.8888315005316497,-1.0293702703195742,-0.9354607789744701,0.5377730129367637,1.9028454410143876,0.4939349226849304,0.6311182584737575,-0.6326208144109952,0.8724630033207996
0.7083638799943351,0.5516464497485112,0.6218498961984764,-0.9840205776027094,-0.1418738038952054,0.11415112650080306,0.5731850395764181,0.404907345487705,1.2641017164597002,-0.8953895790525113
